KA1503000018,Jeffery Blvd & 71st St,41.76663823695,-87.5764501141
13163,Morgan St & 18th St,41.858086,-87.651073
TA1307000136,Clark St & Wellington Ave,41.9364968219,-87.64753865819999
TA1308000038,Cottage Grove Ave & Oakwood Blvd,41.822984999999996,-87.6071
TA1308000043,Halsted St & 35th St,41.830661,-87.647172
15546,Calumet Ave & 21st St,41.85418424947,-87.6191537415
KA1504000101,Ogden Ave & Roosevelt Rd,41.86650148316,-87.68469707
13075,Wentworth Ave & Cermak Rd,41.85308455741279,-87.63193130493164
KA1504000093,Rockwell St & Eastwood Ave,41.965900139759995,-87.6936384935
KA1504000106,Kedzie Ave & Lake St,41.88460328501,-87.7063037436
KA17018068,Leavitt St & Belmont Ave,41.939353999999994,-87.68328199999999
13241,Western Ave & Division St,41.902893,-87.687275
13042,Michigan Ave & Oak St,41.900777833333336,-87.62373666666667
TA1309000015,Leavitt St & Lawrence Ave,41.968885,-87.684001
RP-004,Oakley Ave & Touhy Ave,42.012342,-87.688243
TA1308000047,Southport Ave & Clark St,41.957081,-87.664199
596,Benson Ave & Church St,42.048214,-87.683485
TA1309000014,Clark St & Leland Ave,41.967096000000005,-87.667429
660,Sheridan Rd & Columbia Ave,42.004583000000004,-87.661406
TA1309000066,Ravenswood Ave & Lawrence Ave,41.96909,-87.674237
KA1504000143,Leavitt St & Addison St,41.94657816666667,-87.683387
553,Elizabeth St & 47th St,41.80839,-87.656526
13420,MLK Jr Dr & Pershing Rd,41.8246,-87.61678
15642,California Ave & Fletcher St,41.93842879148,-87.69800775600001
TA1305000004,McCormick Place,41.8513751729,-87.61883464889999
KA1504000139,Monticello Ave & Irving Park Rd,41.95400483876,-87.7191281797
13249,Ashland Ave & Belle Plaine Ave,41.956057,-87.668835
15653,Troy St & North Ave,41.90976930169,-87.7052804871
13081,Ogden Ave & Congress Pkwy,41.875017,-87.6731475
TA1306000006,Orleans St & Elm St,41.90291216666667,-87.637745
13242,Milwaukee Ave & Rockwell St,41.92019556200566,-87.69265919923781
15615,Christiana Ave & Lawrence Ave,41.96835449363,-87.7118306675
15470,Calumet Ave & 51st St,41.80229465088,-87.6180535802
13331,May St & Cullerton St,41.855136,-87.654127
E008,Chicago Ave & Sheridan Rd,42.050491,-87.677821
16918,Austin Blvd & Madison St,41.880281,-87.77445300000001
590,Kilbourn Ave & Irving Park Rd,41.953733,-87.740569
SL-013,State St & 19th St,41.856594,-87.627542
20238,Greenwood Ave & 97th St,41.71870315475741,-87.59703576564789
655,Hoyne Ave & Balmoral Ave,41.979847166666666,-87.68198083333333
RP-008,Clark St & Columbia Ave,42.00445062934,-87.6724024047
650,Eggleston Ave & 69th St,41.768898,-87.635876
KA1504000160,Francisco Ave & Foster Ave,41.97563272521,-87.70141943889999
15624,Avondale Ave & Irving Park Rd,41.953393,-87.73200200000001
594,Western Blvd & 48th Pl,41.805661,-87.683392
TA1309000003,Western Ave & 24th St,41.84847,-87.685109
519,Wolcott Ave & Fargo Ave,42.01691666666667,-87.67777883333332
TA1309000006,Larrabee St & Armitage Ave,41.918084,-87.643749
KA1706005015,Kildare Ave & Montrose Ave,41.961079999999995,-87.73569
18022,Archer (Damen) Ave & 37th St,41.826712,-87.683144
KA1504000167,Kedzie Ave & Bryn Mawr Ave,41.98239708485,-87.7089225202
KA1503000004,Lake Park Ave & 35th St,41.83127423549,-87.6087991946
KA1503000019,Stony Island Ave & 75th St,41.758669670399996,-87.586882871
E007,Central St & Girard Ave,42.064313,-87.686152
15685,Central Park Ave & Ogden Ave,41.85406350387447,-87.71511733531952
20254.0,W Armitage Ave & N Sheffield Ave,41.92,-87.65
KA1503000054,Cottage Grove Ave & 63rd St,41.780730833333344,-87.6058085
KA1504000147,Winchester (Ravenswood) Ave & Balmoral Ave,41.979762,-87.67753
631,Malcolm X College Vaccination Site,41.87761716666667,-87.67387333333332
KA1504000091,Hoyne Ave & 47th St,41.808227,-87.67718
13089,Damen Ave & Cullerton St,41.854966518753926,-87.67569959163664
16906,Austin Blvd & Lake St,41.887919000000004,-87.774446
KA1503000005,Wentworth Ave & 35th St,41.830777000000005,-87.632504
16921,Austin Blvd & Chicago Ave,41.894887,-87.774704
KA1504000128,Kedzie Ave & Foster Ave,41.975671999999996,-87.709261
15631,Troy St & Elston Ave,41.94524356848,-87.7066499009
15628,California Ave & Byron St,41.952162193259994,-87.69805111299999
KA1504000110,Millard Ave & 26th St,41.84455710033698,-87.71607220172882
595,Wabash Ave & 87th St,41.736646,-87.62263399999999
585,Cottage Grove Ave & 83rd St,41.743441,-87.60483599999999
584,Ellis Ave & 83rd St,41.744122999999995,-87.599034
530,Laramie Ave & Kinzie St,41.887832,-87.755527
TA1306000011,Wells St & Walton St,41.89993001,-87.63443007
604,Sheridan Rd & Noyes St (NU),42.058239,-87.677432
20253.0,N Paulina St & Lincoln Ave,41.94,-87.67
13259,California Ave & Francis Pl (Temp),41.91849115368695,-87.69742280244827
15643,Kosciuszko Park,41.93062166666667,-87.72378883333332
KA1503000025,Wentworth Ave & 63rd St,41.78007963264,-87.6297463052
16903,Cicero Ave & Lake St,41.886841,-87.745261
527,Western Ave & Howard St,42.0189505,-87.6900365
KA1503000049,Rainbow Beach,41.757871448290004,-87.54938625
570,Evans Ave & 75th St,41.75849,-87.60641
KA1504000114,Kedzie Ave & Chicago Ave,41.895465303049995,-87.7061278837
KA1503000033,Eberhart Ave & 61st St,41.78414169317,-87.6133078304
592,Knox Ave & Montrose Ave,41.960631,-87.745359
KA1504000126,Kedzie Ave & Leland Ave,41.96668636205,-87.70805198059999
545,Kostner Ave & Adams St,41.877917,-87.735737
KA1503000009,Princeton Ave & 47th St,41.809317709240005,-87.633449288
15585,Budlong Woods Library,41.98366470886,-87.69642256110001
RP-001,Warren Park West,42.001785,-87.688829
KA1503000073,MLK Jr Dr & 56th St,41.79342945658,-87.6158532619
KA1504000113,Sacramento Blvd & Franklin Blvd,41.890604833333335,-87.7025885
646,State St & 54th St,41.796642,-87.625923
TA1308000023,Cottage Grove Ave & 43rd St,41.81650916666667,-87.60661666666668
TA1309000053,Cottage Grove Ave & 47th St,41.809855,-87.606755
KA1504000096,Sawyer Ave & Irving Park Rd,41.95358617895,-87.7093107999
15666,California Ave & Lake St,41.88445395657,-87.69629813680001
16920,Central Ave & Chicago Ave,41.894958,-87.764902
15449,State St & Pershing Rd,41.82301523798,-87.62656801850001
KA1503000023,Stony Island Ave & 67th St,41.77345849948,-87.5853397391
583,Stony Island Ave & 82nd St,41.74661,-87.58596933333334
KA1503000024,Yates Blvd & 75th St,41.758767999999996,-87.56644
TA1309000051,Commercial Ave & 83rd St,41.7446365,-87.55119416666666
KA1503000021,Stony Island Ave & 64th St,41.778881,-87.586647
16907,Central Park Blvd & 5th Ave,41.875653666666665,-87.71554783333332
16806,Bosworth Ave & Howard St,42.019514,-87.66932183333331
16991,Milwaukee Ave & Cuyler Ave,41.95449933333333,-87.74959383333334
KA1503000010,Halsted St & 51st St,41.80183164049,-87.645213904
KA1503000046,Dorchester Ave & 63rd St,41.7804056457,-87.5914159893
KA1504000141,Pulaski Rd & Eddy St (Temp),41.946264,-87.731023
KA1504000130,Maplewood Ave & Peterson Ave,41.990198,-87.6934005
RP-006,Ridge Blvd & Touhy Ave,42.01213227742,-87.6829126443
13083,Indiana Ave & 40th St,41.82168,-87.6216
518,Conservatory Dr & Lake St,41.88545666666667,-87.71684833333332
20210,State St & 123rd St,41.67064383687979,-87.62258648872375
20206,Homewood Ave & 115th St,41.68459507202617,-87.67070800065994
20131,Cottage Grove Ave & 111th Pl,41.69170975847015,-87.61000156402588
20229,Baltimore Ave & 87th St,41.73733560041666,-87.54851460456847
528,Pulaski Rd & Lake St,41.885409,-87.72649100000001
RP-002,Warren Park East,42.00454962194,-87.6806661451
573,State St & 79th St,41.750794,-87.624424
KA1503000031,Cottage Grove Ave & 67th St,41.77371016666667,-87.60564683333334
20109,Vernon Ave & 107th St,41.70012137923888,-87.61225998401642
KA1503000051,Halsted St & 47th Pl,41.80813391481,-87.64561655450001
KA1503000030,Jeffery Blvd & 67th St,41.77351755125,-87.57714282549999
15687,Central Park Ave & 24th St,41.848116833333336,-87.71511283333334
20223,Ewing Ave & Burnham Greenway,41.712748761094964,-87.53481388092041
KA1503000003,Cottage Grove Ave & 71st St,41.76571903697,-87.60495971299999
20252.0,W Oakdale Ave & N Broadway,41.94,-87.64
649,Stewart Ave & 63rd St,41.779835,-87.634774
20214,Avenue O & 134th St,41.65191333333333,-87.53950833333332
TA1307000161,Halsted St & 37th St,41.827059000000006,-87.64572
20104,State St & 95th St,41.7218499,-87.62285440000001
20247.0,W Washington Blvd & N Peoria St,41.88,-87.65
662,Dodge Ave & Mulford St,42.0236905,-87.6996185
20119,Elizabeth St & 92nd St,41.726798963701185,-87.6542901992798
20129,Ada St & 113th St,41.687561623357375,-87.65547573566435
653,Cornell Dr & Hayes Dr,41.780595,-87.584846
KA1503000045,Stony Island Ave & 71st St,41.7664929373,-87.5864608775
569,Woodlawn Ave & 75th St,41.759159999999994,-87.595751
20110,Eberhart Ave & 91st St,41.72942527802096,-87.60952949523924
20218,Avenue O & 118th St,41.68100145911039,-87.53793122268691
20127,Halsted St & 111th St,41.69226255589166,-87.64261186122894
KA1503000055,Halsted & 63rd - Kennedy-King Vaccination Site,41.779381142279995,-87.6446208145
16915,Central Ave & Harrison St,41.87299733333333,-87.7644945
13080,Hermitage Ave & Polk St,41.871514000000005,-87.669886
652,Rhodes Ave & 71st St,41.766000000000005,-87.611726
20116,Dauphin Ave & 87th St,41.736559,-87.601258
15692,California Ave & 26th St,41.84404,-87.695296
534,Karlov Ave & Madison St,41.88085366666667,-87.72799766666668
582,Phillips Ave & 83rd St,41.744531,-87.56506
20113,Dauphin Ave & 103rd St,41.707250367781796,-87.60766267776489
20245,Ashland Ave & 74th St,41.759236,-87.663474
KA1504000168,Western & 28th - Velasquez Institute Vaccination Site,41.84150516666666,-87.68516483333332
20107,Walden Pkwy & 100th St,41.712164103598035,-87.66773343086244
KA1504000086,Kedzie Ave & 24th St,41.848191,-87.705414
16970,Bennett Ave & 79th St,41.751785,-87.578496
20228,Constance Ave & 95th St,41.722290740952616,-87.57896840572357
20123,Western Ave & 104th St,41.70458710218908,-87.68120348453522
20101,Summit Ave & 86th St,41.737848,-87.6449
KA1503000011,Halsted St & 56th St,41.79292964599001,-87.64499005649999
20257.0,N Southport Ave & W Newport Ave,41.94,-87.66
16937,Ashland Ave & McDowell Ave,41.80887,-87.66454
586,MLK Jr Dr & 83rd St,41.743116,-87.6148
559,Racine Ave & Garfield Blvd,41.794228000000004,-87.655073
20227,Bradley Park,41.717878301935,-87.56459176540375
20230,Clyde Ave & 87th St,41.73715146431056,-87.57274031639099
554,Damen Ave & 51st St,41.800908,-87.674684
16913,Cicero Ave & Quincy St,41.877635833333336,-87.74542583333331
20205,Western Ave & 111th St,41.691210999999996,-87.681297
20208,Major Taylor Trail & 124th St,41.66869635332246,-87.63711333274841
20106,Chicago State University,41.71895833333333,-87.60837733333334
579,Phillips Ave & 79th St,41.75182,-87.565211
20233,Halsted St & 78th St,41.752487012490135,-87.6439021574879
20204,Kedzie Ave & 110th St,41.6924015,-87.70095783333332
20235,Greenwood Ave & 91st St,41.728264268162725,-87.59729862213135
540,Laramie Ave & Madison St,41.880207,-87.755337
20244,Halsted St & 73rd St,41.761639833333334,-87.64406233333334
16950,Ashland Ave & 66th St,41.774074,-87.663815
16948,Ashland Ave & 63rd St,41.77937533333333,-87.6648995
537,Kenton Ave & Madison St,41.880708,-87.74101800000001
16933,Morgan St & Pershing Rd,41.823613,-87.650931
16953,Vincennes Ave & 75th St,41.75797,-87.63121
13213,State St & 29th St,41.841707,-87.626938
20221,Torrence Ave & 106th St,41.7028495,-87.55980916666668
567,May St & 69th St,41.768938,-87.652934
572,State St & 76th St,41.756971,-87.62462099999999
557,Seeley Ave & Garfield Blvd,41.794087,-87.675478
574,Vernon Ave & 79th St,41.75094,-87.61379000000001
587,Wabash Ave & 83rd St,41.743316,-87.622849
651,Michigan Ave & 71st St,41.7652865,-87.62173833333334
577,Stony Island Ave & South Chicago Ave,41.751173,-87.585337
20231,East End Ave & 87th St,41.73681521440671,-87.58280128240585
20222,Burnham Greenway & 105th St,41.704575087207104,-87.52823173999786
20232,Big Marsh Park,41.68587705562333,-87.57382392883301
20256.0,N Sheffield Ave & W Wellington Ave,41.94,-87.65
20108,Hale Ave & 107th St,41.69920616812768,-87.66891896724701
647,Elizabeth St & 59th St,41.786691,-87.65585899999999
20203,Lawndale Ave & 111th St,41.691319192210656,-87.71288573741913
20242,Houston Ave & 92nd St,41.72820421535798,-87.54970014095306
15599,Calumet Ave & 71st St,41.765508000000004,-87.616918
20.0,Damen Ave & Wabansia Ave,41.91,-87.68
15682,Kedzie Ave & Roosevelt Rd,41.86649278172,-87.7064961757
16940,Ashland Ave & 50th St,41.803022999999996,-87.664699
560,Marshfield Ave & 59th St,41.786833,-87.66621500000001
15686,Kedzie Ave & 21st St,41.853496,-87.70512516666666
20103,Prospect Sq & 91st St,41.727951000000004,-87.66761650000001
20124,Vincennes Ave & 104th St,41.704926,-87.656868
20234,Ashland Ave & 78th St,41.75220484941116,-87.66369938850403
20112,Indiana Ave & 103rd St,41.70717027117757,-87.61847198009491
20217,Torrence Ave & 126th Pl,41.66631200825726,-87.55721569061278
15597,Halsted St & 69th St,41.769062,-87.644614
571,Vernon Ave & 75th St,41.758361,-87.614138
561,Damen Ave & 59th St,41.78607383333333,-87.67414583333333
20248.0,N Hampden Ct & W Diversey Ave,41.93,-87.64
20207,Major Taylor Trail & 115th St,41.684931595192964,-87.6452887058258
20105,Halsted St & 96th St,41.71971218361881,-87.6430195569992
543,Laramie Ave & Gladys Ave,41.87584416666667,-87.75529666666668
20246.0,N Green St & W Lake St,41.89,-87.65
20251.0,N Carpenter St & W Lake St,41.89,-87.65
20211,Eberhart Ave & 131st St,41.657953000000006,-87.61076433333334
20243,Michigan Ave & 114th St,41.68701479467118,-87.62105226516724
20213,Commercial Ave & 130th St,41.65915,-87.550762
KA1503000053,MLK Jr Dr & 63rd St,41.78008063659001,-87.6159428567
576,Greenwood Ave & 79th St,41.751294,-87.59755200000001
549,Marshfield Ave & 44th St,41.813996,-87.666589
16912,Cicero Ave & Flournoy St,41.8721235,-87.74661933333331
KA1503000028,Jeffery Blvd & 76th St,41.75712,-87.575839
593,Halsted St & 59th St,41.787539,-87.644874
575,Cottage Grove Ave & 78th St,41.753174,-87.605026
580,Exchange Ave & 79th St,41.751731,-87.552812
16905,Central Ave & Lake St,41.88770783333333,-87.76542383333332
562,Racine Ave & 61st St,41.783189,-87.654372
16916,Central Ave & Madison St,41.88016233333333,-87.76319483333332
20120,Stewart Ave & 83rd St,41.74372566666667,-87.63409866666667
20236,Stony Island Ave & 90th St,41.73139494330236,-87.58574366569519
20215,Hegewisch Metra Station,41.64850076266409,-87.54608988761902
642,Latrobe Ave & Chicago Ave,41.89472083333333,-87.7568665
16932,Ashland Ave & Pershing Rd,41.823465,-87.665577
20118,Eggleston Ave & 92nd St,41.72755866666667,-87.634862
20130,Wentworth Ave & 104th St,41.705308,-87.62921700000001
16943,Ashland Ave & Garfield Blvd,41.792821999999994,-87.664429
20125,Halsted St & 104th St,41.70517733333333,-87.64237916666669
202480.0,Hampden Ct & Diversey Ave,41.93,-87.64
20225,Commercial Ave & 100th St,41.713300333333336,-87.55126783333333
588,South Chicago Ave & 83rd St,41.743921,-87.575225
20201,Kedzie Ave & 104th St,41.7,-87.7
556,Throop St & 52nd St,41.799659000000005,-87.657195
18025,Carpenter St & 63rd St,41.7798495,-87.65079016666668
20226,Oglesby Ave & 100th St,41.713397,-87.565842
KA1503000001,Shields Ave & 43rd St,41.816208,-87.634819
20224,Calumet Park,41.71369766666667,-87.53081833333331
20212,Altgeld Gardens,41.657077,-87.59887049999999
564,Racine Ave & 65th St,41.775393,-87.654308
201022,Loomis St & 89th St,41.73237975329554,-87.65806943178177
665,South Chicago Ave & Elliot Ave,41.747363,-87.580046
20249.0,N Clark St & W Elm St,41.9,-87.63
DIVVY 001,WEST CHI-WATSON,41.894791999999995,-87.730906
20237,Yates Blvd & 93rd St,41.726164000000004,-87.5663105
20202,W 103rd St & S Avers Ave,41.71,-87.72
20133,Woodlawn & 103rd - Olive Harvey Vaccination Site,41.71,-87.59
20134,Maryland Ave & 104th St,41.71,-87.6
20999,Lyft Driver Center Private Rack,41.9,-87.66
20126,S Aberdeen St & W 106th St,41.7,-87.65
322,Cicero Ave & Grace St,41.95,-87.75
365.0,Kildare Ave & 26th St,41.84,-87.73
362.0,Lawndale Ave & 16th St,41.86,-87.72
366.0,Spaulding Ave & 16th St,41.86,-87.71
364.0,Homan Ave & Fillmore St,41.87,-87.71
356,Lavergne & Fullerton,41.92,-87.75
20220,Avenue L & 114th St,41.69,-87.54
DIVVY CASSETTE REPAIR MOBILE STATION,DIVVY CASSETTE REPAIR MOBILE STATION,41.880958,-87.616743
358,Kilpatrick Ave & Parker Ave,41.93,-87.74
329.0,Central Park Ave & Douglas Blvd,41.86,-87.72
316,Lamon Ave & Belmont Ave,41.94,-87.75
368.0,Tripp Ave & 31st St,41.84,-87.73
317,Long Ave & Belmont Ave,41.94,-87.76
353,Meade Ave & Diversey Ave,41.93,-87.78
313,Long Ave & Belden Ave,41.92,-87.76
363.0,Tripp Ave & 15th St,41.86,-87.73
355,Central Ave & Parker Ave,41.93,-87.77
334.0,Lawndale Ave & 30th St,41.84,-87.72
324,Meade Ave & Addison St,41.95,-87.78
360,Kilbourn & Roscoe,41.94,-87.74
351,Mulligan Ave & Wellington Ave,41.93,-87.78
354,Parkside Ave & Armitage Ave,41.92,-87.77
312,Lockwood Ave & Wrightwood Ave,41.93,-87.76
327,Plainfield & Irving Park,41.95,-87.83
397,Narragansett Ave & School St,41.94,-87.79
396,Central Ave & Roscoe St,41.94,-87.77
398,Long & Irving Park,41.95,-87.76
330.0,Keeler Ave & Roosevelt Rd,41.87,-87.73
335.0,Komensky Ave & 31st St,41.84,-87.73
321,Kostner Ave & Wrightwood Ave,41.93,-87.74
473,Mason Ave & Belmont Ave,41.94,-87.77
310,North Ave & New England Ave,41.91,-87.8
332.0,Harding Ave & 26th St,41.84,-87.72
331.0,Pulaski Rd & 21st St,41.85,-87.72
325,Harlem Ave & Grace St,41.95,-87.81
393,Oketo Ave & Addison St,41.94,-87.81
319,Roscoe & Harlem,41.94,-87.81
357,Lamon Ave & Armitage Ave,41.92,-87.75
352,Sayre & Diversey,41.93,-87.8
359,Kilbourn & Belden,41.92,-87.74
320,Orange & Addison,41.94,-87.82
326,Harlem & Irving Park,41.95,-87.81
305,Menard Ave & Division St,41.9,-87.77
384,Kedzie Ave & 52nd St,41.8,-87.7
394,Panama Ave & Grace St,41.95,-87.83
308,Major Ave & Bloomingdale Ave,41.91,-87.77
378,Nordica & Medill,41.92,-87.8
323,Narragansett & Irving Park,41.95,-87.79
348,Western Ave & 62nd St,41.78,-87.68
20114,Doty Ave & 111th St,41.6950195,-87.59875433333332
314,Narragansett & Wrightwood,41.93,-87.79
361,Kenosha & Wellington,41.93,-87.73
341,Archer Ave & 43rd St,41.82,-87.7
318,Oak Park & Wellington,41.93,-87.8
309,Narragansett & McLean,41.92,-87.79
301,Monticello Ave & Chicago Ave,41.9,-87.72
388,Richmond St & 59th St,41.79,-87.7
302,Lamon Ave & Chicago Ave,41.9,-87.75
377,Bloomingdale Ave & Harlem Ave,41.91,-87.81
337,Hoyne Ave & 34th St,41.83,-87.68
375,Long Ave & North Ave,41.91,-87.76
304,Lavergne Ave & Division St,41.9,-87.75
385,St Louis Ave & Norman Bobbins Ave,41.79,-87.71
371,Kildare Ave & Chicago Ave,41.9,-87.73
382,Kedzie Ave & 48th Pl,41.8,-87.7
389,Maplewood Ave & 59th St,41.79,-87.69
303,Kildare Ave & Division St,41.9,-87.73
20260.0,Ping Tom Park (East),41.86,-87.63
379,Rockwell St & Archer Ave,41.82,-87.69
339,Sacramento Ave & Pershing Rd,41.82,-87.7
338,California Ave & 36th St,41.83,-87.69
307,Leamington Ave & Hirsch St,41.91,-87.75
445,Western Ave & Gunnison St,41.97,-87.69
386,Rockwell St & 57th St,41.79,-87.69
471,Damen Ave & 33rd St,41.83,-87.68
403,Kildare Ave & 55th St,41.79,-87.73
20255.0,N Damen Ave & W Chicago Ave,41.9,-87.68
406,Kostner Ave & 63rd St,41.78,-87.73
344,Springfield Ave & 47th St,41.81,-87.72
343,Pulaski Rd & 51st St,41.8,-87.72
399,Lavergne Ave & 46th St,41.81,-87.75
380,Fairfield Ave & 44th St,41.81,-87.69
407,Tripp Ave & 65th St,41.77,-87.73
20209,S Michigan Ave & E 118th St,41.68,-87.62
430,Troy St & Grace St,41.95,-87.71
404,Pulaski Rd & 60th St,41.78,-87.72
347,Komensky Ave & 55th St,41.79,-87.72
346,Kedzie Ave & 57th St,41.79,-87.7
370,Central Park & Augusta Blvd,41.9,-87.72
400,Lawler Ave & 50th St,41.8,-87.75
369,Central Park Ave & Ohio St,41.89,-87.72
434,Albany Ave & Belmont Ave,41.94,-87.71
428,Milwaukee Ave & Fullerton Ave,41.92,-87.7
349,Spaulding Ave & 63rd St,41.78,-87.71
345,Artesian Ave & 55th St,41.79,-87.69
340,Pulaski & Ann Lurie Pl,41.82,-87.72
20240,Indiana Ave & 133rd St,41.65,-87.62
442,Lincoln Ave & Balmoral Ave,41.98,-87.69
402,Kenneth Ave & 50th St,41.8,-87.73
20128,S Wentworth Ave & W 111th St,41.69,-87.63
374,Kilpatrick Ave & Grand Ave,41.91,-87.74
443,California Ave & Winona St,41.97,-87.7
475,Whipple/Irving Park,41.95,-87.7
431,Western Ave & Grace St,41.95,-87.69
435,Rockwell St & Fletcher St,41.94,-87.69
458,Washtenaw Ave & Peterson Ave,41.99,-87.7
472,Elston Ave & George St,41.93,-87.69
462,Lincoln Ave & Peterson Ave,41.99,-87.71
429,Francisco Ave & Bloomingdale Ave,41.91,-87.7
444,N Shore Channel Trail & Argyle Ave,41.97,-87.7
436,Kedzie Ave & George St,41.93,-87.71
401,Kildare Ave & 47th St,41.81,-87.73
373,Augusta Blvd & Laramie Ave,41.9,-87.76
387,St Louis Ave & 59th St,41.79,-87.71
425,Rockwell St & Cermak Rd,41.85,-87.69
446,Francisco Ave & Montrose Ave,41.96,-87.7
441,Virginia Ave & Catalpa Ave,41.98,-87.7
390,California Ave & Marquette Rd,41.77,-87.69
452,Richmond St & Lincoln Ave,41.99,-87.7
419,Sacramento Blvd & Polk St,41.87,-87.7
350,Hamlin Ave & 62nd Pl,41.78,-87.72
433,Elston Ave & Henderson St,41.94,-87.7
Throop/Hastings Mobile Station,Throop/Hastings Mobile Station,41.851560473,-87.659110785
376,Menard Ave & North Ave,41.91,-87.77
424,Sacramento Ave & 25th St,41.85,-87.7
464,Western Ave & Ardmore Ave,41.99,-87.69
432,Sacramento Blvd & Addison St,41.95,-87.7
20102,Loomis St & 89th St,41.73247816666667,-87.6580595
460,Francisco Ave & Hollywood Ave,41.98,-87.7
466,California Ave & 29th St,41.84,-87.69
21544,State St & Chicago Ave,41.896932,-87.62876016666668
418,Mozart St & Jackson Blvd,41.88,-87.7
415,Western Ave & Lake St,41.88,-87.69
416,Washtenaw Ave & Madison St,41.88,-87.69
381,Francisco Ave & 47th St,41.81,-87.7
414,Sacramento Blvd & Fulton Ave,41.89,-87.7
20111,Olive Harvey College,41.709526000000004,-87.590236
383,Campbell Ave & 51st St,41.8,-87.69
342,Kedzie Ave & 45th St,41.81,-87.7
Pawel Bialowas - Test- PBSC charging station,Pawel Bialowas - Test- PBSC charging station,45.635034323,-73.79647696
Hastings WH 2,Hastings WH 2,41.863533139,-87.679664254
420,Washtenaw Ave & Polk St,41.87,-87.69
474,Fullerton & Monitor,41.92,-87.77
Lincoln Ave & Roscoe St - Charging,Lincoln Ave & Roscoe St - Charging,41.943063378000005,-87.670833826
427,Whipple St & Roosevelt Rd,41.87,-87.7
20258.0,N Damen Ave & W Wabansia St,41.91,-87.68
437,Whipple St & Irving Park Rd,41.95,-87.7
